,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address
3075,58841.14292354737,7.754160967321633,6.916338173639076,4.05,39555.07059403552,"78312 Martin Terrace Suite 957
New Kimberly, ND 49455"
3076,84691.77031334625,6.733798591012123,7.6240947237631165,5.19,22216.7872138108,"1470 Evans Land Suite 860
Thompsonville, TN 61743"
3077,62974.425369061566,5.5423268136512815,7.83417276894695,3.12,48184.91635041066,"3754 Robert Mount Apt. 830
East Colleen, LA 80073"
3078,61943.1916491392,7.202716558428942,6.61398258721109,3.07,41204.71039266353,"72922 Gerald Run
Bennettbury, IA 79096-0033"
3079,88768.26322531172,4.7579231414537055,5.577576305267367,4.45,39144.947587119015,"4268 James Island
Zunigaburgh, CA 76077-3559"
3080,66574.70999393109,5.550264728638205,6.844150152614081,2.17,69575.4494636571,"551 Macdonald Viaduct
West Stephanie, TN 55360"
3081,79058.9399092003,5.0180972998842535,6.6847791897096975,3.35,35074.26481052186,"919 Sawyer Square Apt. 247
Port William, IA 71873"
3082,65566.35691483965,8.082879393187545,7.302751132163054,6.15,30117.17187850544,"05486 Barnes Motorway Suite 084
Lake John, UT 31770"
3083,60815.39039496142,7.170128530473722,7.984335122159103,4.11,31233.649345910067,"50933 Barber Divide Suite 927
Jacksonborough, NE 46696-1788"
3084,67362.46375491613,5.88200239424974,7.0062849527328765,4.21,32363.379530407972,"388 Kelly Spur Suite 956
Salinasfort, OR 53877-4267"
3085,62072.07255375162,4.431744947802378,6.992438008457405,4.33,23853.96780955993,"556 Nguyen Extensions Apt. 746
East Trevormouth, MN 70379-9628"
3086,49601.06163478675,4.482111049561349,5.617544352963657,2.08,33836.92806315554,"4544 Timothy Coves
Barnetthaven, TX 93635-9944"
3087,54634.31765921675,5.743186901036234,8.045781570183259,6.3,41564.00629530107,"572 Kayla Port Suite 910
New Catherine, UT 56845"
3088,60285.60617182914,5.1424146851179815,9.916528434831127,3.14,27370.185718414097,"537 Samantha Greens
Avilaton, PA 17089-7225"
3089,87916.9096240168,7.738422513772288,6.916735341654258,2.31,32697.878814456817,"364 Sheppard Shores Suite 749
Brandonton, TX 33640"
3090,92106.80386629573,6.30568192862029,6.751435034865618,4.1,32483.35909071183,"50504 Mary Neck Suite 023
Johnberg, CO 27193-0079"
3091,72515.91553193735,5.846974962707968,8.151894353831686,5.14,28698.112846404423,"1994 Lauren Plaza Apt. 187
New Carolberg, PR 64209-3570"
3092,70506.22247025804,6.06742324561667,7.947610774273041,3.14,44706.718490129766,"6998 Jason Hollow
Kleinbury, KY 02969"
3093,77098.86887000699,7.757390330145929,6.246758845062968,3.5,46478.521608580784,"586 Lori Rapids
South Melissa, SC 90542"
3094,86625.48183608272,6.830319021679255,5.645363139909139,3.38,42758.666449400735,"0928 Ritter Manor
Johntown, DC 55876-9213"
3095,62353.065799022595,5.30502351130075,7.440832317713387,4.49,38011.76243676541,"789 Williams Village
East Benjaminberg, GU 47205"
3096,65580.05596629345,4.632527413133984,6.5612042769579455,3.0,48220.315233427435,"140 Whitney Alley
Mccartyside, AZ 49843"
3097,56036.73940179192,7.206856383628737,6.590035299822639,4.4,33127.902118211096,"7660 Lewis Springs Apt. 280
Greeneshire, VT 67668-0305"
3098,75470.75994571578,6.51024204857278,8.073235751790898,6.48,17780.962171759726,"USS Martin
FPO AP 82345"
3099,64105.60601233418,6.099286714164916,5.28932728336713,3.31,42938.16233138478,"197 Joseph View
West Hannahborough, CA 05137-9129"
3100,57108.61844359017,7.120135331654605,6.393210121895403,2.23,43511.01798937912,"9924 Hughes Mall Suite 073
Port Becky, NY 42776-5025"
3101,74095.71281459706,5.908764789337825,6.847362326302656,3.0,32774.02197481578,"688 Matthew Dale Suite 274
Lake John, FL 43555"
3102,78981.1042809854,7.563724463305101,8.536813721589319,5.01,24386.95085121003,"5195 Brandon Street
East Jeffreyburgh, TX 05765"
3103,75390.24899559953,5.185297663747387,6.3107545887620144,2.28,49401.1214874982,"665 Patrick Shoal Suite 523
Josephchester, DC 66472-0044"
3104,71601.64105548908,6.066999487096951,7.249905240497008,4.24,34787.46537205928,"2334 Morgan Highway Apt. 273
Brownland, SC 27143"
3105,75289.63146563657,5.133139188233899,7.536935463584848,5.12,21667.43583672764,"5512 Foster Locks Suite 133
Thomasshire, SC 35874"
3106,65901.03034686972,6.758702030153398,7.249657848276027,5.2,20428.848751966467,"003 Fernando Gateway Suite 145
East Danielshire, GA 76041"
3107,74764.54350715425,6.880992593861025,8.005417289099956,6.48,41102.07103192878,"USCGC Scott
FPO AE 42351"
3108,74852.73537989284,7.05215831333809,8.433007791166277,6.29,26120.66089407072,"96897 Eric Inlet
Vincentville, ME 10210"
3109,70912.89172862061,5.35422692141355,7.508775906660197,3.46,20797.821926096665,"84121 Ward Ford Suite 273
Hoffmanport, MN 83454"
3110,49563.544540341776,5.221901667203227,8.21740693175038,3.12,23819.28222059221,"14150 Chad Passage
South Jennifermouth, MI 31940"
3111,72443.69473006504,5.045013622826376,8.00012082307969,6.22,31190.670697535817,"795 Mathis Valley
Lake Judyhaven, OK 97082-1217"
3112,67775.54642323844,5.049142026443975,7.845249622130733,3.17,38345.58108279171,"8601 Tyler Shore Suite 395
Hoopermouth, OR 94949-4346"
3113,82982.76422797635,6.333260676370884,6.860573239165675,4.38,44531.759455931184,"636 Joseph Walk Suite 052
Robertview, MH 98978-1111"
3114,78898.80229389374,5.850681910537936,5.501980069328182,4.16,29958.717864779628,"5666 Lindsey Creek Apt. 249
East Monicaton, NC 26803"
3115,78160.30843328686,6.9401204052266525,7.931539538170228,5.43,39984.958207674536,"49501 John Rapids
Buckborough, ID 73832"
3116,67909.3834884142,7.52014151947451,6.509616213750986,4.03,36742.343397665616,"57071 Craig Radial Apt. 853
Cookfurt, ID 84624"
3117,69313.96971697899,4.64525948401222,6.734006879015343,3.29,30418.68188992739,"1780 Castaneda Run
New Jessica, UT 14933"
3118,51949.295702728064,6.2098030366220645,8.051118255760873,5.28,35336.0630541134,"40094 Yates Lodge Suite 008
Fergusonborough, LA 87592-4342"
3119,46646.71054051127,6.331878075478995,6.726795812079166,3.45,34006.865298190976,"453 Tyler Prairie Apt. 400
Swansonton, VI 02880-4927"
3120,51967.23584950979,5.592888618479991,7.105833642844872,5.1,21454.199436585088,"USNS Johnson
FPO AP 84758-0245"
3121,57456.997164182205,5.378244757866552,7.857343015504358,6.22,37378.95089279376,"278 Tina Spur Suite 751
Jessicashire, PA 60756"
3122,71373.97903539959,5.466350329009458,7.104610564519239,5.32,51509.599291698665,"206 Hayden Pass Apt. 154
Mendozastad, SC 79371"
3123,79706.96305765743,5.067889591058972,8.219771123286257,3.12,39717.81357630952,"064 Hayley Unions
Nicholsborough, HI 44161-1887"
3124,62270.593766584054,5.486476593663888,7.841884408106828,5.07,56626.45629199738,"8170 Nguyen Lakes Suite 553
Richardsland, VT 91383"
3125,63600.686992929375,7.4030522786296205,5.728417582633549,2.03,53539.19695227368,"636 Bryan Light Suite 972
Port Daniel, MT 80278-9913"
3126,64624.31589978985,6.263865774201987,6.333123380284706,2.36,37117.5550581268,"31989 White Parkways Suite 817
Coxstad, HI 31365-7311"
3127,52267.247345253585,6.649260981842297,8.512295113269207,3.48,25983.51969899311,"343 Burns Drives
Kathleenhaven, AL 73693"
3128,45551.40296934434,6.917028979747015,6.441014974423393,2.48,49839.3217821567,"27317 Lloyd Radial Apt. 985
South Kevinview, NJ 72757-4701"
3129,86305.36514053609,8.064452551336549,7.203915754927435,4.17,37854.37345113622,"272 King Mountain Suite 538
New Jennifer, NC 65688"
3130,69266.0874272887,5.891946407315112,7.148313897069357,3.4,37180.500358543766,"3505 Daniel Landing
Ariasland, SD 52630-5212"
3131,76221.79299596164,6.465306099980472,8.299836440881599,3.16,30324.191427735444,"6557 David Corners Apt. 844
Cooperfurt, FL 23835-5841"
3132,72010.79506939981,5.64882212430589,8.100920818594773,6.43,16376.641217897446,"456 Nicole Canyon
New Valerieside, CA 37155"
3133,71938.00236740925,5.139113766068139,7.572943156729014,3.17,20097.13850146397,"004 Mary Landing
Noahmouth, VA 94749-4193"
3134,69516.0935629785,6.37507642928153,7.750643484766107,5.37,28373.170554798,"438 Cox Roads Suite 282
Davidhaven, TN 97380"
3135,72083.34088447316,4.174159402087061,5.728891848701579,2.44,36471.45806940468,"439 Bishop Path
Lake Richardtown, NH 13156-6062"
3136,63237.10994875629,4.666786166171745,9.08657346564809,5.17,33805.578560482834,"48850 Lauren Cape Apt. 922
Lake Stacy, AL 39607"
3137,89286.0832488416,5.407138622353934,6.79712562603754,2.45,26176.766149402643,"8654 Benjamin Harbors Suite 759
South Jenniferland, KY 77429-0386"
3138,61784.06493640952,6.016967885006183,6.0315609141080895,2.35,27725.855656412743,"674 Renee Rue
Angelaland, VI 02616-3040"
3139,63534.45595944375,6.4696941299034645,8.017692368081633,3.23,38128.983695678784,"85930 Gardner Underpass Apt. 339
North Mandytown, VT 93457"
3140,38571.963669753466,7.425291725369825,5.723008684988692,3.47,47386.79361371421,"6613 Cynthia Loop Suite 555
Lake Heatherstad, NH 33698"
3141,87638.11565268232,6.3470083728653455,6.95377053618745,2.45,34109.2442561318,"683 Anderson Ville Apt. 700
South Anthonychester, MP 06243-7109"
3142,73462.68344490015,6.62290864192692,5.829703683594148,3.04,47637.51525378335,"04062 Gibson Inlet Apt. 618
Christophermouth, SD 08482-3032"
3143,84452.4550661708,5.103683065208996,7.981941646993152,4.48,38221.13574588705,"PSC 7487, Box 2783
APO AA 75396"
3144,70561.55882280825,7.32195133046068,7.520463798500567,3.4,25029.20573727713,"5178 Sonya Stravenue Suite 390
Collinsville, SC 82851"
3145,66342.48968113726,5.857266081732996,6.949108920124765,3.06,11792.815159070457,"5342 Dean Overpass
Matthewville, MI 08613"
3146,65069.90172071457,6.169046082811702,5.729563124170571,3.45,36778.29264008214,"77298 Tracy Valley Apt. 122
Whiteville, WA 04277"
3147,96216.95427056956,5.169125316196941,7.361112811945505,6.2,42296.419954107965,"93663 Sullivan Mountain Suite 779
Samanthashire, AL 83456"
3148,84824.22062550714,5.866066337615828,7.2291121097040145,3.26,27862.673215536903,"398 Brian Drive Suite 634
Port Charlene, MN 13264"
3149,71146.50804144409,5.581375383287387,6.708209554512074,4.38,42968.61861956663,"8606 Morton Point Suite 776
Valerieport, OR 73046"
3150,71375.95176551284,6.2704704621101675,6.760321799741354,3.25,42699.72412744563,"9820 Colleen Underpass Suite 077
East William, GA 30315-2964"
3151,72836.80987878358,4.047392571543789,5.167324385034484,3.24,16988.937376171263,"USS Miller
FPO AE 19741-4033"
3152,45318.67418052371,5.7092329675455336,6.925560993916933,2.36,47223.16426959934,"06548 Barnes Alley
Colemanview, DE 24414"
3153,62382.46125854514,6.1792053252705,6.7326398643975365,2.05,14347.019407118412,"112 Mcdowell Mount
Kimberlyfort, LA 40102-9867"
3154,83298.18337303426,4.6950415065936335,6.0612081102559126,3.33,33657.23919610703,"026 Travis Vista Suite 058
Arnoldbury, VI 63132-3223"
3155,52361.24797200741,5.350465884316834,6.595070393490355,3.05,48661.98974397077,"4569 Christine Lane
North Sherriville, PR 43609-1989"
3156,97076.16450304196,5.960819538088468,6.606163704752446,2.46,39915.65677827081,"20831 Heather Common Suite 998
Lake Elizabeth, MS 95665-3322"
3157,77112.17120202308,6.634130355653733,6.296473140181086,2.29,36552.22294213856,"125 Ferguson Way
Gordonburgh, AZ 65380"
3158,51457.37630495048,6.011529119332021,6.840535920092795,3.46,42889.66610250265,"7068 Simmons Drives
Hendersonberg, DC 57978-7303"
3159,55784.47533705712,8.118399939304386,6.1766595649697305,2.34,29304.17221617749,"424 Crystal Landing Suite 616
Port Garystad, KS 50589-4622"
3160,66293.88440213716,6.839681373281734,7.328415490532762,6.13,48877.50096913292,"76518 Kristen Expressway
Bennettstad, NE 55780-9958"
3161,66435.50400794836,6.16623409415245,8.016990203133421,6.38,59599.3440902425,"5420 Allen Forges
South Mark, IN 23053"
3162,67051.2502651522,4.457760478591752,7.306146377489365,3.18,39735.70448834474,"2340 Anthony Hollow
Freemanside, MT 89267"
3163,64744.94244429671,5.900247576145968,8.467599728547725,6.03,28880.01758597632,"90703 Isaac Path Apt. 296
Lake Leonard, SC 34290-2341"
3164,72120.35346836508,4.99393800015454,7.7885797266888925,5.04,49375.92528696136,"56510 Lane Wells Suite 051
South Marilyn, IA 97229"
3165,80613.46056798671,4.809727596512858,7.670966482553491,5.46,35692.27653969571,"09890 Jackson Circle Apt. 190
New Krista, AR 82878-0303"
3166,77594.60275594356,6.547168410727473,7.015781826087438,5.35,24293.63307887252,"878 Shawn Ford Suite 912
Aaronburgh, NC 90513-9301"
3167,64967.784825184994,7.054468388838643,7.316483226533011,3.26,28164.221606682764,"917 Black Prairie
West Elizabeth, OH 04452"
3168,66273.74016475452,4.9727585658948765,6.973151031287695,2.01,12950.5669137003,"PSC 0675, Box 5018
APO AP 00437-2898"
3169,74605.03536257526,6.87208919406132,6.105858132153572,3.1,31638.22991327957,"5577 Merritt Drive
North Brookeside, VA 14645-3679"
3170,65827.6722446651,7.163024214214406,7.112154126672055,6.46,31304.306698794513,"368 Chelsea Shore Apt. 663
New Destinymouth, NY 80487"
3171,59810.78327813871,7.296169240266867,7.72812700656971,5.19,14452.920996245177,"6907 Lopez Streets
New Juanborough, WA 16975"
3172,68661.24746362834,5.001163155217171,6.382668351356907,2.08,25431.397805916735,"16378 Kelly Spurs
Robertborough, SC 25199-2273"
3173,75475.50719246067,6.206884060905353,7.602107228128709,6.4,47447.87629201738,"65108 Williams Crescent Apt. 503
Frankshire, VI 46982-4576"
3174,62491.558334168294,7.201998599014335,8.34511988059012,5.4,24677.901155111693,"155 Weiss Crescent
South Mark, CA 60811"
3175,56788.03127662366,6.740115935154886,5.325036954981479,3.5,36204.711143625515,"PSC 4792, Box 6118
APO AE 05332-2402"
3176,58039.996909504414,4.635147414374217,7.91124378200908,3.28,36479.28156110763,"2713 Lynn Ville
Charlesport, KY 53916"
3177,52207.44392504934,5.273512347581129,7.451826651170374,5.06,21095.585694388225,"97665 Clark Roads
Brianmouth, ND 02995-1068"
3178,65554.84252111451,5.09206414213944,7.982764100378223,6.47,39239.83825267677,"3439 Kevin Prairie Suite 250
Port Carrieshire, LA 08771-9810"
3179,56647.882502630266,7.499317991721282,7.903674877822323,4.35,39780.92726532174,"2400 Davis Stravenue
South Emily, AZ 87538"
3180,66537.2527167054,6.346079744161392,9.26896684721935,6.12,53721.14129067399,"Unit 1668 Box 0567
DPO AP 07464-3406"
3181,69577.13762233034,6.019581363015393,8.103829663288458,5.05,48122.1019507328,"8363 Michael Manor
Welchbury, WY 49675"
3182,56974.47653879643,8.287562193759008,7.312879971463008,4.33,40694.86951302233,"61938 Brady Falls
Lewisfort, DE 61227"
3183,48963.29615480413,5.440333831000985,8.454207451752847,5.26,35431.25153834283,"3563 Todd Islands
Reyesview, PW 68088"
3184,69277.75897757974,5.322269839263871,7.206177863378747,5.32,57408.3128937472,"1401 Martin Drive Suite 582
South Dennis, NE 67169"
3185,53029.353259028605,4.291855829561731,6.744873089823844,2.4,34472.303739646086,"58197 Anderson Squares Suite 899
Sarahburgh, MS 28271-3171"
3186,69099.4035122311,5.600101650690401,5.408604779515621,3.49,37540.31002608573,"136 Linda Manor
West James, MI 99577"
3187,66112.5364541517,8.236623013656942,7.009803231448402,6.31,20795.150058393407,"640 Carlson Tunnel
Port Jimmyhaven, NC 48866"
3188,77033.91359153447,4.079782222130235,8.441008930434485,6.26,26160.16104693064,"0569 Reed Gateway Suite 278
Mcmahonport, IA 99324-3105"
3189,83347.66969696443,5.468158427157482,5.475252653496949,3.14,48226.718927780115,"0647 Ramirez Hill
New Crystalport, AZ 33060"
3190,60134.266087503674,4.259678187544,8.337627487285241,3.09,39200.86656972666,"76054 Brooks Oval
Kennethshire, IA 79803"
3191,69559.49630028944,6.520454686593436,6.804324120105758,2.49,42013.732397456435,"PSC 8601, Box 1581
APO AA 41916-7543"
3192,67828.47985511489,5.0181145076981855,8.636107722808914,5.17,34981.39400136687,"920 Hernandez Vista
Randallstad, NM 54144-7957"
3193,73451.09094297433,5.96818541050648,5.906940080477402,2.1,49251.80802931127,"117 Vargas Burgs
Alexanderport, TN 32519-8521"
3194,75922.88557705858,6.6891212549517896,6.341246108243199,2.16,49458.665068008115,"86827 Castaneda Trail Suite 315
Lanceville, UT 64420-1882"
3195,62421.968879093176,6.165032768911723,7.085072362269311,5.48,50370.06338391123,"97231 Rice Motorway Apt. 065
North Brenda, VI 95161"
3196,50661.022296031435,5.793192349091724,4.878600638068855,4.28,44261.86804250493,"273 Powers Fork Suite 167
Russellport, ME 52621"
3197,68816.87079308412,5.095804700851783,7.963480582022243,5.22,18444.030682998527,"399 Blanchard Garden Suite 383
Reedhaven, WV 25590"
3198,76061.35070947393,7.148713116273874,7.546065990516675,6.3,40876.96459463678,"04117 Bennett Greens
Gonzalezfort, NJ 86640-8362"
3199,68561.66042880036,6.849179008979259,7.869893327368808,4.0,31796.758809576113,"USNS Howard
FPO AP 62646-3735"
3200,90882.846676247,6.267654519689076,6.262597146507182,4.05,41950.48409851919,"711 Brittney Parks Suite 706
Padillatown, MO 97072-5883"
3201,69851.7058069032,5.817615374698052,7.629224694086647,3.03,19560.2134911108,"1233 Dave Burg
Simsfurt, MO 70012"
3202,69753.28541924468,5.706568379156038,4.8788742867129145,2.25,50740.204907361935,"510 Erik Track Apt. 093
Padillastad, MA 37207-5431"
3203,75668.9321257755,4.8731930884616705,8.45419167080097,3.27,40746.12021982918,"216 Oliver Keys
Zamorafurt, GU 66579"
3204,46991.78622067314,5.146227225440744,6.722626327667793,3.1,33234.57082770875,"8192 Roger Islands
West Vanessa, NC 85335-6851"
3205,76009.54275723938,5.6423542388488945,6.765189075362196,2.36,52832.00406495385,"8109 Walter Turnpike
East Brenda, PW 06750-8134"
3206,62622.48379304213,6.036895610124854,8.844773960333843,6.16,48899.5138186045,"88628 Andrew Pines
Joshuafort, CO 48304-5880"
3207,60946.5911163093,7.210324997933219,6.929552575106618,2.17,39660.67129780577,"955 John Ports Apt. 220
South Gloriaborough, KY 52238"
3208,62559.298823893914,4.457029772543023,8.020450046863438,5.02,44521.76285032272,"Unit 2965 Box 1848
DPO AE 20627"
3209,48524.427690013625,7.398109965543437,6.604115957731763,2.13,41554.07040294608,"368 Christine Mews Suite 162
Port Justinchester, NV 08842-1981"
3210,64448.81993659128,5.915846068007856,7.773270475028063,6.09,21240.152899528075,"971 Jack Greens Apt. 617
North Megan, ME 65020-9644"
3211,85952.49315726105,7.205817167628418,7.06625423647963,6.2,24222.470910847827,"USNV Sexton
FPO AP 65688"
3212,86528.92653940784,6.013689620849798,7.966109181271057,4.13,27593.125761504747,"52320 Aaron Plains
Wilcoxville, MI 89940-7844"
3213,67684.42502810081,6.617874633575302,6.194836048921074,2.23,52999.83821136997,"30378 Brady Mount Suite 478
Biancamouth, AZ 96265-0141"
3214,63579.89795747155,3.3425991736536087,7.221147395430948,6.47,51246.1028786826,"21810 Cross Mountains
Thomasmouth, HI 73708-6559"
3215,81167.44109693193,8.100651599703141,6.3409602071293545,4.5,28713.96202363791,"372 Angela Summit Apt. 043
New Tiffany, NJ 35579"
3216,81742.85138933282,5.796217841617472,7.222545956418957,6.18,40562.498774010266,"Unit 1502 Box 9883
DPO AA 22110-4830"
3217,69582.53631341326,6.063803210285203,7.141806348368382,4.31,51250.16386912896,"8716 Thomas Hills Apt. 219
Dixontown, MO 59259-7046"
3218,76921.67562968492,7.397609154433652,7.097598214351356,4.47,44920.657887688445,"935 Norris Walks
New Joshua, PA 84565-5279"
3219,60509.838463590226,5.2150263303089925,7.716666271456011,5.29,35376.733827958036,"4470 Stephanie Pike Suite 611
West Andrewview, CA 57736-5669"
3220,67933.03111605797,3.640221785933913,6.637068548508808,2.37,42772.16328965796,"7526 Kimberly Dam Apt. 283
Balltown, MT 35720"
3221,64350.28457099223,6.7612025573683665,7.1287096056560655,3.03,69592.04023598543,"48205 Bass Viaduct
North Victormouth, VA 26521-3726"
3222,55631.29776511868,5.3499315770175615,5.768682534066079,4.0,30884.4509927487,"583 Barker Point
Adamsport, MP 05206-8557"
3223,59794.61677974197,6.438586774388701,6.4747324983474766,3.27,54149.39033299002,"9750 Nelson Run Suite 892
North Amytown, NM 27274-8695"
3224,71277.2684292701,5.41187741492985,6.28657947944278,3.17,36325.78761809258,"Unit 4177 Box 3656
DPO AP 14075"
3225,85174.04176053822,4.9776512424912305,5.987958371847173,4.01,38773.02081950785,"USCGC Paul
FPO AE 56892"
3226,50502.09418755047,7.407850298498963,6.666403435976808,3.17,37593.862490941785,"3025 Steven Underpass
Foleymouth, NM 73471"
3227,73135.0216076232,5.816000007779096,6.329661762056444,2.15,36401.37571365228,"02238 Mary Port
Brianbury, GA 26390"
3228,57233.60849235336,7.893834161357629,6.036621215250689,2.27,37374.91924462835,"880 Julie Union Suite 360
Sarahchester, LA 70074-3596"
3229,76107.67404357428,6.850884750519693,6.780898890780213,3.13,56376.968434605114,"130 Browning Union
West Latoya, CO 81571-8710"
3230,63353.803540609406,4.89494368454019,7.307411975676351,4.39,37717.60297119864,"38001 Nicole Mill
Taylorville, AZ 62203"
3231,55691.501384426185,4.5894104260706605,7.854195762814021,4.18,44019.21209645203,"7654 Kayla Parkways
Gomezstad, NH 48123"
3232,75136.3091521182,7.205959100690504,8.223379925493703,5.14,35514.53475960001,"960 Wagner Meadows Apt. 373
Amyport, GA 05256-5382"
3233,63421.90395542293,7.594954312381022,8.777735233745716,3.09,11511.38705016455,"6295 Felicia Squares
Lake Natashashire, NE 10973"
3234,59498.079367984465,5.522134704807946,7.429202325466707,3.43,25401.101881622304,"09767 Alvarado Rest
Donnaland, MP 95960"
3235,83846.26704059505,6.512306616274137,6.679597942570672,3.35,30488.578062857698,"4578 Kelly Fields
West Sarahchester, WV 13513"
3236,73193.43592771658,5.307330122216242,5.1159451642401335,4.08,35707.76230138242,"26579 Janice Club
New Steven, VI 56204-3194"
3237,61657.04353791264,7.519087435931537,7.926372237400487,4.0,42285.9628037329,"5339 Lopez Mountain
Williamsfort, NV 08346-3010"
3238,70934.93726006128,6.443632205188568,7.026753231053443,6.14,36394.25391533209,"9558 Salas Mews Apt. 778
Garciamouth, CA 12354"
3239,61932.87261556327,6.687367955430018,6.751208636667679,4.34,34143.05076109781,"7111 Woods Lights
Port Allenbury, MS 27607"
3240,57715.539886717765,5.549062595190642,7.648730581086105,5.16,19844.17257011184,"11190 Robinson Extension
Fieldsfort, CA 51614-8941"
3241,56547.507187403826,5.435415182555817,6.515149876905348,3.13,37585.27457622871,"85225 Christopher Inlet Apt. 627
West Calebberg, KS 76460"
3242,66126.8056058556,7.3792594801699485,5.782156520097259,3.15,41997.44893722915,"551 Fields Spur
Jenniferfurt, NC 19345-9325"
3243,68342.25967172427,6.464507574288969,7.459323350468407,5.27,34530.72763209263,"1147 Chan Park Suite 914
West Scottland, OH 25204-1523"
3244,80281.41683247325,6.213365520602951,8.325105760104268,5.27,45424.223532643984,"363 Meyers Island
Lake Iantown, MP 83262-3375"
3245,63639.917450830886,6.171113263032803,8.318443078575898,5.22,41448.75224954623,"1545 Larry Haven
Lisaburgh, WI 82443-7047"
3246,77803.18624980655,6.646958009180907,7.161329308012253,5.38,42090.948198130296,"Unit 3061 Box 5285
DPO AP 84263-3820"
3247,70031.27303785269,4.6233444953936935,9.18866726182511,4.13,36679.4320262847,"67132 James Wall Apt. 108
Johnshire, GU 39221"
3248,66357.52841687293,6.378066049877947,7.22147452501585,6.36,38072.284680567165,"2074 Smith Springs Suite 338
Richardsonchester, OR 20535-4560"
3249,72969.12127123054,6.188575726156947,8.076943603616291,4.2,31755.721364239937,"412 Janet Radial Suite 115
Kariview, NY 37073-8343"
3250,96899.012587502,4.396518014145275,6.9425310971467615,3.01,50292.667717983255,"69814 Parrish Lock
East Micheal, SC 69549"
3251,71430.14215609663,4.57302553560437,8.951042093326407,5.43,45173.021706466,"400 Jacqueline Ville
Meltonborough, OH 17880-0244"
3252,55146.81014730227,4.802783203299577,6.863115134249482,2.21,40018.19069710725,"19193 Kristin Drive Apt. 199
Richardshire, FM 36385"
3253,67371.42085657586,5.333820711722908,6.624951289232869,4.37,24797.764758517227,"94952 Hall Cliffs Suite 366
West Jessica, MT 23902"
3254,52575.81517492219,7.13371941713148,7.173698881863384,4.06,41828.57961688685,"8803 Jackson Ramp
South Thomasland, RI 09631-6361"
3255,79566.91697739862,5.496428165416041,7.114411313786789,5.06,49311.757781851615,"536 Thompson Turnpike
West Toddfurt, VT 33903-0801"
3256,58367.69006455576,5.6763869323915275,6.219390710503818,4.46,28800.90988094025,"019 King Ranch
Robertstad, AS 69824"
3257,61802.537231563176,6.819804606951088,7.5341362074480225,5.34,34558.82859951167,"0569 Owens Plaza Apt. 566
New Brett, TN 43799"
3258,70021.1615337363,7.143144086894139,7.748337749490224,4.17,44935.884831079245,"161 Aaron Points Suite 953
North Ricky, OK 76842-7978"
3259,73197.70765935887,6.804165946521213,6.165414013234222,3.16,22829.49326989384,"USCGC Nichols
FPO AE 98812"
3260,71105.29155932335,5.959944594187603,7.778720808765978,4.49,48457.02135723376,"595 Alyssa Ranch
Rachelport, FM 60462-6623"
3261,83953.10483909659,7.385134534015018,6.898846568957157,3.08,37283.35764595176,"91733 Baker Orchard
South Kyle, KS 37301"
3262,70280.36135172554,4.728804322041256,5.012885305742059,4.4,39662.74186833058,"Unit 0180 Box 6419
DPO AP 42418-5393"
3263,80134.33862225639,5.307020052078613,7.197980571027617,3.19,43751.17933289527,"86677 Michael Squares
Port Bradley, CA 84127"
3264,78166.40917600473,4.5371915533830975,5.744912780710178,3.43,41570.864158815755,"3472 Harris Harbors Apt. 830
Beckborough, MS 04955-5610"
3265,53793.17647681503,6.46126065096604,6.800894663336465,2.3,43458.0017739392,"5471 Howell Lake
Sydneyfort, FL 17627"
3266,73304.90270952907,4.60488343281054,7.835780185509963,6.24,24283.86989127787,"238 Delgado Center
East Charlotte, GU 19126-4603"
3267,90592.46960928394,7.700132109848975,9.708803014905254,5.19,37223.87616726714,"USNS Vargas
FPO AE 56319-6904"
3268,72119.15811690231,6.242885497652881,8.078584481681697,3.43,45542.68461877043,"23802 Rivers Forks Suite 095
West Arthurhaven, CO 33723-8734"
3269,67041.96766072442,6.021458005937649,5.346830442494945,3.39,15633.099048295891,"71769 Sutton Club Suite 330
Clinefurt, HI 85853-2402"
3270,81149.72594702162,5.481563240744113,7.076296950849986,3.45,54929.670237530285,"7490 Whitehead Mountain Apt. 278
Bassside, AS 53368-2196"
3271,70073.50299253473,5.887433136023001,7.222302023818643,5.14,40109.829547786576,"3670 Edward Prairie
Amandafurt, NV 40043-0962"
3272,72920.86775385813,5.397964171368026,7.736952386634821,3.43,35656.22969097452,"625 Sparks Points Suite 055
New James, VT 73805-3854"
3273,69503.15044531865,5.258393115051662,6.873655817517957,4.12,45266.52944082504,"8720 Anderson Causeway Apt. 812
Moralesview, TN 52369-9594"
3274,84776.7084930242,6.07793513403589,7.131393662010762,6.31,26952.556811047365,"7588 Anthony Parkway Suite 702
Moranville, AS 64015-9416"
3275,79769.05289716579,7.118266012582478,7.8719827569850525,5.41,22669.674118740484,"202 Smith Knoll Apt. 637
North Joseph, ME 93313-2537"
3276,66189.96557606246,8.300241409128995,7.765121473009107,6.45,24912.227072010697,"0641 Haney Wells
Smithtown, MD 10999-1822"
3277,59777.37268844612,4.681452167115321,5.709652813938669,2.43,37836.51781926223,"73229 Andrew Trace
Alyssastad, WA 60269-5659"
3278,52188.118727456414,5.636892090562989,5.80740147918808,4.03,42495.75467732488,"56449 Walters Forks
Port Juliaburgh, DE 80081"
