,datetime
29490,6119
29491,6123
29492,6127
29493,6131
29494,6135
29495,6139
29496,6048
29497,6052
29498,6056
29499,6060
29500,6064
29501,6068
29502,6072
29503,6076
29504,6080
29505,6084
29506,6088
29507,6092
29508,6096
29509,6100
29510,6104
29511,6108
29512,6112
29513,6116
29514,6120
29515,6124
29516,6128
29517,6132
29518,6136
29519,6140
29520,6049
29521,6053
29522,6057
29523,6061
29524,6065
29525,6069
29526,6073
29527,6077
29528,6081
29529,6085
29530,6089
29531,6093
29532,6097
29533,6101
29534,6105
29535,6109
29536,6113
29537,6117
29538,6121
29539,6125
29540,6129
29541,6133
29542,6137
29543,6141
29544,6050
29545,6054
29546,6058
29547,6062
29548,6066
29549,6070
29550,6074
29551,6078
29552,6082
29553,6086
29554,6090
29555,6094
29556,6098
29557,6102
29558,6106
29559,6110
29560,6114
29561,6118
29562,6122
29563,6126
29564,6130
29565,6134
29566,6138
29567,6142
29568,6051
29569,6055
29570,6059
29571,6063
29572,6067
29573,6071
29574,6075
29575,6079
29576,6083
29577,6087
29578,6091
29579,6095
29580,6099
29581,6103
29582,6107
29583,6111
29584,6115
29585,6119
29586,6123
29587,6127
29588,6131
29589,6135
29590,6139
29591,6143
29592,6052
29593,6056
29594,6060
29595,6064
29596,6068
29597,6072
29598,6076
29599,6080
29600,6084
29601,6088
29602,6092
29603,6096
29604,6100
29605,6104
29606,6108
29607,6112
29608,6116
29609,6120
29610,6124
29611,6128
29612,6132
29613,6136
29614,6140
29615,6144
29616,6053
29617,6057
29618,6061
29619,6065
29620,6069
29621,6073
29622,6077
29623,6081
29624,6085
29625,6089
29626,6093
29627,6097
29628,6101
29629,6105
29630,6109
29631,6113
29632,6117
29633,6121
29634,6125
29635,6129
29636,6133
29637,6137
29638,6141
29639,6145
29640,6054
29641,6058
29642,6062
29643,6066
29644,6070
29645,6074
29646,6078
29647,6082
29648,6086
29649,6090
29650,6094
29651,6098
29652,6102
29653,6106
29654,6110
29655,6114
29656,6118
29657,6122
29658,6126
29659,6130
29660,6134
29661,6138
29662,6142
29663,6146
29664,6055
29665,6059
29666,6063
29667,6067
29668,6071
29669,6075
29670,6079
29671,6083
29672,6087
29673,6091
29674,6095
29675,6099
29676,6103
29677,6107
29678,6111
29679,6115
29680,6119
29681,6123
29682,6127
29683,6131
29684,6135
29685,6139
29686,6143
29687,6147
29688,6056
29689,6060
29690,6064
29691,6068
29692,6072
29693,6076
29694,6080
29695,6084
29696,6088
29697,6092
29698,6096
29699,6100
29700,6104
29701,6108
29702,6112
29703,6116
29704,6120
29705,6124
29706,6128
29707,6132
29708,6136
29709,6140
29710,6144
29711,6148
29712,6057
29713,6061
29714,6065
29715,6069
29716,6073
29717,6077
29718,6081
29719,6085
29720,6089
29721,6093
29722,6097
29723,6101
29724,6105
29725,6109
29726,6113
29727,6117
29728,6121
29729,6125
29730,6129
29731,6133
29732,6137
29733,6141
29734,6145
29735,6149
29736,6058
29737,6062
29738,6066
29739,6070
29740,6074
29741,6078
29742,6082
29743,6086
29744,6090
29745,6094
29746,6098
29747,6102
29748,6106
29749,6110
29750,6114
29751,6118
29752,6122
29753,6126
29754,6130
29755,6134
29756,6138
29757,6142
29758,6146
29759,6150
29760,6059
29761,6063
29762,6067
29763,6071
29764,6075
29765,6079
29766,6083
29767,6087
29768,6091
29769,6095
29770,6099
29771,6103
29772,6107
29773,6111
29774,6115
29775,6119
29776,6123
29777,6127
29778,6131
29779,6135
29780,6139
29781,6143
29782,6147
29783,6151
29784,6060
29785,6064
29786,6068
29787,6072
29788,6076
29789,6080
29790,6084
29791,6088
29792,6092
29793,6096
29794,6100
29795,6104
29796,6108
29797,6112
29798,6116
29799,6120
29800,6124
29801,6128
29802,6132
29803,6136
29804,6140
29805,6144
29806,6148
29807,6152
29808,6061
29809,6065
29810,6069
29811,6073
29812,6077
29813,6081
29814,6085
29815,6089
29816,6093
29817,6097
29818,6101
29819,6105
29820,6109
29821,6113
29822,6117
29823,6121
29824,6125
29825,6129
29826,6133
29827,6137
29828,6141
29829,6145
29830,6149
29831,6153
29832,6062
29833,6066
29834,6070
29835,6074
29836,6078
29837,6082
29838,6086
29839,6090
29840,6094
29841,6098
29842,6102
29843,6106
29844,6110
29845,6114
29846,6118
29847,6122
29848,6126
29849,6130
29850,6134
29851,6138
29852,6142
29853,6146
29854,6150
29855,6154
29856,6063
29857,6067
29858,6071
29859,6075
29860,6079
29861,6083
29862,6087
29863,6091
29864,6095
29865,6099
29866,6103
29867,6107
29868,6111
29869,6115
29870,6119
29871,6123
29872,6127
29873,6131
29874,6135
29875,6139
29876,6143
29877,6147
29878,6151
29879,6155
29880,6064
29881,6068
29882,6072
29883,6076
29884,6080
29885,6084
29886,6088
29887,6092
29888,6096
29889,6100
29890,6104
29891,6108
29892,6112
29894,6120
29896,6128
29897,6132
29898,6136
29899,6140
29900,6144
29901,6148
29902,6152
29903,6156
29904,6065
29905,6069
29906,6073
29907,6077
29908,6081
29909,6085
29910,6089
29911,6093
29912,6097
29913,6101
29914,6105
29915,6109
29916,6113
29917,6117
29918,6121
29919,6125
29920,6129
29921,6133
29922,6137
29923,6141
29924,6145
29925,6149
29926,6153
29927,6157
29928,6037
29929,6041
29930,6045
29931,6049
29932,6053
29933,6057
29934,6061
29935,6065
29936,6069
29937,6073
29938,6077
29939,6081
29940,6085
29941,6089
29942,6093
29943,6097
29944,6101
29945,6105
29946,6109
29947,6113
29948,6117
29949,6121
29950,6125
29951,6129
29952,6038
29953,6042
29954,6046
29955,6050
29956,6054
29957,6058
29958,6062
29959,6066
29960,6070
29961,6074
29963,6082
29964,6086
29965,6090
29967,6098
29968,6102
29969,6106
29970,6110
29971,6114
29972,6118
29973,6122
29974,6126
29975,6130
29976,6039
29977,6043
29978,6047
29979,6051
29980,6055
29981,6059
29982,6063
29983,6067
29984,6071
29985,6075
29986,6079
29987,6083
29988,6087
29989,6091
29990,6095
29991,6099
29992,6103
29993,6107
29994,6111
29995,6115
29996,6119
29997,6123
29998,6127
29999,6131
30000,6040
30001,6044
30002,6048
30003,6052
30004,6056
30005,6060
30006,6064
30007,6068
30008,6072
30009,6076
30010,6080
30011,6084
30012,6088
30013,6092
30014,6096
30015,6100
30016,6104
30017,6108
30018,6112
30019,6116
30020,6120
30021,6124
30022,6128
30023,6132
30024,6041
30025,6045
30026,6049
30027,6053
30028,6057
30029,6061
30030,6065
30031,6069
30032,6073
30033,6077
30034,6081
30035,6085
30036,6089
30037,6093
30038,6097
30039,6101
30040,6105
30041,6109
30042,6113
30043,6117
30044,6121
30045,6125
30046,6129
30047,6133
30048,6042
30049,6046
30050,6050
30051,6054
30052,6058
30053,6062
30054,6066
30055,6070
30056,6074
30057,6078
30058,6082
30059,6086
30060,6090
30061,6094
30062,6098
30063,6102
30064,6106
30065,6110
30066,6114
30067,6118
30068,6122
30069,6126
30070,6130
30071,6134
30072,6043
30073,6047
30074,6051
30075,6055
30076,6059
30077,6063
30078,6067
30079,6071
30080,6075
30081,6079
30082,6083
30083,6087
30084,6091
30085,6095
30086,6099
30087,6103
30088,6107
30089,6111
30090,6115
30091,6119
30092,6123
30093,6127
30094,6131
30095,6135
30096,6044
30097,6048
30098,6052
30099,6056
30100,6060
30101,6064
30102,6068
30103,6072
30104,6076
30105,6080
30106,6084
30107,6088
30108,6092
30109,6096
30110,6100
30111,6104
30112,6108
30113,6112
30114,6116
30115,6120
30116,6124
30117,6128
30118,6132
30119,6136
30120,6045
30121,6049
30122,6053
30123,6057
30124,6061
30125,6065
30126,6069
30127,6073
30128,6077
30129,6081
30130,6085
30131,6089
30132,6093
30133,6097
30134,6101
30135,6105
30136,6109
30137,6113
30138,6117
30139,6121
30140,6125
30141,6129
30142,6133
30143,6137
30145,6050
30146,6054
30147,6058
30148,6062
30149,6066
30150,6070
30151,6074
30152,6078
30153,6082
30154,6086
30155,6090
30156,6094
30157,6098
30158,6102
30159,6106
30160,6110
30161,6114
30162,6118
30163,6122
30164,6126
30165,6130
30166,6134
30167,6138
30169,6051
30170,6055
30171,6059
30172,6063
30173,6067
30174,6071
30175,6075
30176,6079
30177,6083
30178,6087
30179,6091
30180,6095
30181,6099
30182,6103
30183,6107
30184,6111
30185,6115
30186,6119
30187,6123
30188,6127
30189,6131
30190,6135
30191,6139
30192,6048
30193,6052
30194,6056
30195,6060
30196,6064
30197,6068
30198,6072
30199,6076
30200,6080
30201,6084
30202,6088
30203,6092
30204,6096
30205,6100
30206,6104
30207,6108
30208,6112
30209,6116
30210,6120
30211,6124
30212,6128
30213,6132
30214,6136
30215,6140
30216,6049
30217,6053
30218,6057
30219,6061
30220,6065
30221,6069
30222,6073
30223,6077
30224,6081
30225,6085
30226,6089
30227,6093
30228,6097
30229,6101
30230,6105
30231,6109
30232,6113
30233,6117
30234,6121
30235,6125
30236,6129
30237,6133
30238,6137
30239,6141
30240,6050
30241,6054
30242,6058
30243,6062
30244,6066
30245,6070
30246,6074
30247,6078
30248,6082
30249,6086
30250,6090
30251,6094
30252,6098
30253,6102
30254,6106
30255,6110
30256,6114
30257,6118
30258,6122
30259,6126
30260,6130
30261,6134
30262,6138
30263,6142
30264,6051
30265,6055
30266,6059
30267,6063
30268,6067
30269,6071
30270,6075
30271,6079
30272,6083
30273,6087
30274,6091
30275,6095
30276,6099
30277,6103
30278,6107
30279,6111
30280,6115
30281,6119
30282,6123
30283,6127
30284,6131
30285,6135
30286,6139
30287,6143
30288,6052
30289,6056
30290,6060
30291,6064
30292,6068
30293,6072
30294,6076
30295,6080
30296,6084
30297,6088
30298,6092
30299,6096
30300,6100
30301,6104
30302,6108
30303,6112
30304,6116
30305,6120
30306,6124
30307,6128
30308,6132
30309,6136
30310,6140
30311,6144
30312,6053
30313,6057
30314,6061
30315,6065
30316,6069
30317,6073
30318,6077
30319,6081
30320,6085
30321,6089
30322,6093
30323,6097
30324,6101
30325,6105
30326,6109
30327,6113
30328,6117
30329,6121
30330,6125
30331,6129
30332,6133
30333,6137
30334,6141
30335,6145
30336,6054
30337,6058
30338,6062
30339,6066
30340,6070
30341,6074
30342,6078
30343,6082
30344,6086
30345,6090
30346,6094
30347,6098
30348,6102
30349,6106
30350,6110
30351,6114
30352,6118
30353,6122
30354,6126
30355,6130
30356,6134
30357,6138
30358,6142
30359,6146
30360,6055
30361,6059
30362,6063
30363,6067
30364,6071
30365,6075
30366,6079
30367,6083
30368,6087
30369,6091
30370,6095
30371,6099
30372,6103
30373,6107
30374,6111
30375,6115
30376,6119
30377,6123
30378,6127
30381,6139
30382,6143
30383,6147
30384,6056
30385,6060
30386,6064
30387,6068
30388,6072
30389,6076
30390,6080
30391,6084
30392,6088
30393,6092
30394,6096
30395,6100
30396,6104
30397,6108
30398,6112
30399,6116
30400,6120
30401,6124
30402,6128
30403,6132
30404,6136
30405,6140
30406,6144
30407,6148
30408,6057
30409,6061
30410,6065
30411,6069
30412,6073
30413,6077
30414,6081
30415,6085
30416,6089
30417,6093
30418,6097
30419,6101
30420,6105
30421,6109
30422,6113
30423,6117
30424,6121
30425,6125
30426,6129
30427,6133
30428,6137
30429,6141
30430,6145
30431,6149
30432,6058
30433,6062
30434,6066
30435,6070
30436,6074
30437,6078
30438,6082
30439,6086
30440,6090
30441,6094
30442,6098
30443,6102
30444,6106
30445,6110
30446,6114
30447,6118
30448,6122
30449,6126
30450,6130
30451,6134
30452,6138
30453,6142
30454,6146
30455,6150
30456,6059
30457,6063
30458,6067
30459,6071
30460,6075
30461,6079
30462,6083
30463,6087
30464,6091
30465,6095
30466,6099
30467,6103
30468,6107
30469,6111
30470,6115
30471,6119
30472,6123
30473,6127
30474,6131
30475,6135
30476,6139
30477,6143
30478,6147
30479,6151
30480,6060
30481,6064
30482,6068
30483,6072
30484,6076
30485,6080
30486,6084
30487,6088
30488,6092
30489,6096
30490,6100
30491,6104
30492,6108
30493,6112
30494,6116
30495,6120
30496,6124
30497,6128
30498,6132
30499,6136
30500,6140
30501,6144
30502,6148
30503,6152
30504,6061
30505,6065
30506,6069
30507,6073
30508,6077
30509,6081
30510,6085
30511,6089
30512,6093
30513,6097
30514,6101
30515,6105
30516,6109
30517,6113
30518,6117
30519,6121
30520,6125
30521,6129
30522,6133
30523,6137
30524,6141
30525,6145
30526,6149
30527,6153
30528,6062
30529,6066
30530,6070
30531,6074
30532,6078
30533,6082
30534,6086
30535,6090
30536,6094
30537,6098
30538,6102
30539,6106
30540,6110
30541,6114
30542,6118
30543,6122
30544,6126
30545,6130
30546,6134
30547,6138
30548,6142
30549,6146
30550,6150
30551,6154
30552,6063
30553,6067
30554,6071
30555,6075
30556,6079
30557,6083
30558,6087
30559,6091
30560,6095
30561,6099
30562,6103
30563,6107
30564,6111
30565,6115
30566,6119
30567,6123
30568,6127
30569,6131
30570,6135
30571,6139
30572,6143
30573,6147
30574,6151
30575,6155
30576,6064
30577,6068
30578,6072
30579,6076
30580,6080
30581,6084
30582,6088
30583,6092
30584,6096
30585,6100
30586,6104
30587,6108
30588,6112
30589,6116
30590,6120
30591,6124
30592,6128
30593,6132
30594,6136
30595,6140
30596,6144
30597,6148
30598,6152
30599,6156
30600,6065
30601,6069
30602,6073
30603,6077
30604,6081
30605,6085
30606,6089
30607,6093
30608,6097
30609,6101
30610,6105
30611,6109
30612,6113
30613,6117
30614,6121
30615,6125
30616,6129
30617,6133
30618,6137
30619,6141
30620,6145
30621,6149
30622,6153
30623,6157
30624,6066
30625,6070
30626,6074
30627,6078
30628,6082
30629,6086
30630,6090
30631,6094
30632,6098
30633,6102
30634,6106
30635,6110
30636,6114
30638,6122
30639,6126
30640,6130
30641,6134
30642,6138
30643,6142
30644,6146
30645,6150
30646,6154
30647,6158
30648,6039
30649,6043
30650,6047
30651,6051
30652,6055
30653,6059
30654,6063
30655,6067
30656,6071
30657,6075
30659,6083
30660,6087
30661,6091
30662,6095
30663,6099
30664,6103
30665,6107
30666,6111
30667,6115
30668,6119
30669,6123
30670,6127
30671,6131
30672,6040
30673,6044
30674,6048
30675,6052
30676,6056
30677,6060
30678,6064
30679,6068
30680,6072
30681,6076
30682,6080
30683,6084
30684,6088
30685,6092
30686,6096
30687,6100
30688,6104
30689,6108
30690,6112
30691,6116
30692,6120
30693,6124
30694,6128
30695,6132
30696,6041
30697,6045
30698,6049
30699,6053
30700,6057
30701,6061
30702,6065
30703,6069
30704,6073
30705,6077
30706,6081
30707,6085
30708,6089
30709,6093
30710,6097
30711,6101
30712,6105
30713,6109
30714,6113
30715,6117
30716,6121
30717,6125
30718,6129
30719,6133
30720,6042
30721,6046
30722,6050
30723,6054
30724,6058
30725,6062
30726,6066
30727,6070
30728,6074
30729,6078
30730,6082
30731,6086
30732,6090
30733,6094
30734,6098
30735,6102
30736,6106
30737,6110
30738,6114
30739,6118
30740,6122
30741,6126
30742,6130
30743,6134
30744,6043
30745,6047
30746,6051
30747,6055
30748,6059
30749,6063
30750,6067
30751,6071
30752,6075
30753,6079
30754,6083
30755,6087
30756,6091
30757,6095
30758,6099
30759,6103
30760,6107
30761,6111
30762,6115
30763,6119
30764,6123
30765,6127
30766,6131
30767,6135
30768,6044
30769,6048
30770,6052
30771,6056
30772,6060
30773,6064
30774,6068
30775,6072
30776,6076
30777,6080
30778,6084
30779,6088
30780,6092
30781,6096
30782,6100
30783,6104
30784,6108
30785,6112
30786,6116
30787,6120
30788,6124
30789,6128
30790,6132
30791,6136
30792,6045
30793,6049
30794,6053
30795,6057
30796,6061
30797,6065
30798,6069
30799,6073
30800,6077
30801,6081
30802,6085
30803,6089
30804,6093
30805,6097
30806,6101
30807,6105
30808,6109
30809,6113
30810,6117
30811,6121
30812,6125
30813,6129
30814,6133
30815,6137
30816,6046
30817,6050
30818,6054
30819,6058
30820,6062
30821,6066
30822,6070
30823,6074
30824,6078
30825,6082
30826,6086
30827,6090
30828,6094
30829,6098
30830,6102
30831,6106
30832,6110
30833,6114
30834,6118
30835,6122
30836,6126
30837,6130
30838,6134
30839,6138
30840,6047
30841,6051
30842,6055
30843,6059
30844,6063
30845,6067
30846,6071
30847,6075
30848,6079
30849,6083
30850,6087
30851,6091
30852,6095
30853,6099
30854,6103
30855,6107
30856,6111
30859,6123
30860,6127
30861,6131
30862,6135
30863,6139
30864,6048
30865,6052
30866,6056
30867,6060
30868,6064
30869,6068
30870,6072
30871,6076
30872,6080
30873,6084
30874,6088
30875,6092
30876,6096
30877,6100
30878,6104
30879,6108
30880,6112
30881,6116
30882,6120
30883,6124
30884,6128
30885,6132
30886,6136
30887,6140
30888,6049
30889,6053
30890,6057
30891,6061
30892,6065
30893,6069
30894,6073
30895,6077
30896,6081
30897,6085
30898,6089
30899,6093
30900,6097
30901,6101
30902,6105
30903,6109
30904,6113
30905,6117
30906,6121
30907,6125
30908,6129
30909,6133
30910,6137
30911,6141
30912,6050
30913,6054
30914,6058
30915,6062
30916,6066
30917,6070
30918,6074
30919,6078
30920,6082
30921,6086
30922,6090
30923,6094
30924,6098
30925,6102
30926,6106
30927,6110
30928,6114
30929,6118
30930,6122
30931,6126
30932,6130
30933,6134
30934,6138
30935,6142
30936,6051
30937,6055
30938,6059
30939,6063
30940,6067
30941,6071
30942,6075
30943,6079
30944,6083
30945,6087
30946,6091
30947,6095
30948,6099
30949,6103
30950,6107
30951,6111
30952,6115
30953,6119
30954,6123
30955,6127
30956,6131
30957,6135
30958,6139
30959,6143
30960,6052
30961,6056
30962,6060
30963,6064
30964,6068
30965,6072
30966,6076
30967,6080
30968,6084
30969,6088
30970,6092
30971,6096
30972,6100
30973,6104
30974,6108
30975,6112
30976,6116
30977,6120
30978,6124
30979,6128
30980,6132
30981,6136
30982,6140
30983,6144
30984,6053
30985,6057
30986,6061
30987,6065
30988,6069
30989,6073
30990,6077
30991,6081
30992,6085
30993,6089
30994,6093
30995,6097
30996,6101
30997,6105
30998,6109
30999,6113
31000,6117
31001,6121
31002,6125
31003,6129
31004,6133
31005,6137
31006,6141
31007,6145
31008,6054
31009,6058
31010,6062
31011,6066
31012,6070
31013,6074
31014,6078
31015,6082
31016,6086
31017,6090
31018,6094
31019,6098
31020,6102
31021,6106
31022,6110
31023,6114
31024,6118
31025,6122
31026,6126
31027,6130
31028,6134
31029,6138
31030,6142
31031,6146
31032,6055
31033,6059
31034,6063
31035,6067
31036,6071
31037,6075
31038,6079
31039,6083
31040,6087
31041,6091
31042,6095
31043,6099
31044,6103
31045,6107
31046,6111
31047,6115
31048,6119
31049,6123
31050,6127
31051,6131
31052,6135
31053,6139
31054,6143
31055,6147
31056,6056
31057,6060
31058,6064
31059,6068
31060,6072
31061,6076
31062,6080
31063,6084
31064,6088
31065,6092
31066,6096
31067,6100
31068,6104
31069,6108
31070,6112
31071,6116
31073,6124
31074,6128
31075,6132
31076,6136
31077,6140
31078,6144
31079,6148
31081,6061
31082,6065
31084,6073
31085,6077
31086,6081
31087,6085
31088,6089
31089,6093
31090,6097
31091,6101
31092,6105
31093,6109
31094,6113
31095,6117
31096,6121
31097,6125
31098,6129
31099,6133
31100,6137
31101,6141
31102,6145
31103,6149
31105,6062
31106,6066
31107,6070
31108,6074
31109,6078
31110,6082
31111,6086
31112,6090
31113,6094
31114,6098
31115,6102
31116,6106
31117,6110
31118,6114
31119,6118
31120,6122
31121,6126
31122,6130
31123,6134
31124,6138
31125,6142
31126,6146
31127,6150
31130,6067
31131,6071
31132,6075
31133,6079
31134,6083
31135,6087
31136,6091
31137,6095
31138,6099
31139,6103
31140,6107
31141,6111
31142,6115
31143,6119
31146,6131
31147,6135
31148,6139
31149,6143
31150,6147
31151,6151
31152,6060
31153,6064
31154,6068
31155,6072
31156,6076
31157,6080
31158,6084
31160,6092
31164,6108
31165,6112
31166,6116
31167,6120
31168,6124
31169,6128
31170,6132
31171,6136
31172,6140
31173,6144
31174,6148
31175,6152
31176,6061
31177,6065
31178,6069
31179,6073
31180,6077
31181,6081
31182,6085
31183,6089
31184,6093
31185,6097
31186,6101
31187,6105
31188,6109
31189,6113
31190,6117
31191,6121
31192,6125
31193,6129
31194,6133
31195,6137
31196,6141
31197,6145
31198,6149
31199,6153
31200,6062
31201,6066
31202,6070
31203,6074
31204,6078
31205,6082
31206,6086
31207,6090
31208,6094
31209,6098
31210,6102
31211,6106
31212,6110
31213,6114
31214,6118
31215,6122
31216,6126
31217,6130
31218,6134
31219,6138
31220,6142
31221,6146
31222,6150
31223,6154
31224,6063
31225,6067
31226,6071
31227,6075
31228,6079
31229,6083
31230,6087
31231,6091
31232,6095
31233,6099
31234,6103
31235,6107
31236,6111
31237,6115
31238,6119
31239,6123
31240,6127
31241,6131
31242,6135
31243,6139
31244,6143
31245,6147
31246,6151
31247,6155
31248,6064
31249,6068
31250,6072
31251,6076
31252,6080
31253,6084
31254,6088
31255,6092
31256,6096
31257,6100
31258,6104
31259,6108
31260,6112
31261,6116
31262,6120
31263,6124
31264,6128
31265,6132
31266,6136
31267,6140
31268,6144
31269,6148
31270,6152
31271,6156
31272,6065
31273,6069
31274,6073
31275,6077
31276,6081
31277,6085
31278,6089
31279,6093
31280,6097
31281,6101
31282,6105
31283,6109
31284,6113
31285,6117
31286,6121
31287,6125
31288,6129
31289,6133
31290,6137
31291,6141
31292,6145
31293,6149
31294,6153
31295,6157
31296,6066
31297,6070
31298,6074
31299,6078
31300,6082
31301,6086
31302,6090
31303,6094
31304,6098
31305,6102
31306,6106
31307,6110
31308,6114
31309,6118
31310,6122
31311,6126
31312,6130
31313,6134
31314,6138
31315,6142
31316,6146
31317,6150
31318,6154
31319,6158
31320,6067
31321,6071
31322,6075
31323,6079
31324,6083
31325,6087
31326,6091
31327,6095
31328,6099
31329,6103
31330,6107
31331,6111
31332,6115
31333,6119
31334,6123
31335,6127
31336,6131
31337,6135
31338,6139
31339,6143
31340,6147
31341,6151
31342,6155
31343,6159
31344,6068
31345,6072
31346,6076
31347,6080
31348,6084
31349,6088
31350,6092
31351,6096
31352,6100
31353,6104
31354,6108
31355,6112
31356,6116
31357,6120
31358,6124
31359,6128
31360,6132
31361,6136
31362,6140
31363,6144
31364,6148
31365,6152
31366,6156
31367,6160
31368,6069
31369,6073
31370,6077
31371,6081
31372,6085
31373,6089
31374,6093
31375,6097
31376,6101
31377,6105
31378,6109
31379,6113
31380,6117
31381,6121
31382,6125
31383,6129
31384,6133
31385,6137
31386,6141
31387,6145
31388,6149
31389,6153
31390,6157
31391,6161
31393,6045
31394,6049
31395,6053
31396,6057
31397,6061
31398,6065
31399,6069
31400,6073
31401,6077
31402,6081
31403,6085
31404,6089
31405,6093
31406,6097
31407,6101
31408,6105
31409,6109
31410,6113
31411,6117
31412,6121
31413,6125
31414,6129
31415,6133
31416,6042
31417,6046
31418,6050
31419,6054
31420,6058
31421,6062
31422,6066
31423,6070
31424,6074
31425,6078
31426,6082
31427,6086
31428,6090
31429,6094
31430,6098
31431,6102
31432,6106
31433,6110
31434,6114
31435,6118
31436,6122
31437,6126
31438,6130
31439,6134
31440,6043
31441,6047
31442,6051
31443,6055
31444,6059
31445,6063
31446,6067
31447,6071
31448,6075
31449,6079
31450,6083
31451,6087
31452,6091
31453,6095
31454,6099
31455,6103
31456,6107
31457,6111
31458,6115
31459,6119
31460,6123
31461,6127
31462,6131
31463,6135
31465,6048
31466,6052
31467,6056
31468,6060
31469,6064
31470,6068
31471,6072
31472,6076
31473,6080
31475,6088
31476,6092
31477,6096
31478,6100
31479,6104
31480,6108
31481,6112
31482,6116
31483,6120
31484,6124
31485,6128
31486,6132
31487,6136
31488,6045
31489,6049
31490,6053
31491,6057
31492,6061
31493,6065
31494,6069
31495,6073
31496,6077
31497,6081
31498,6085
31499,6089
31500,6093
31501,6097
31502,6101
31503,6105
31504,6109
31505,6113
31506,6117
31507,6121
31508,6125
31509,6129
31510,6133
31511,6137
31512,6046
31513,6050
31514,6054
31515,6058
31516,6062
31517,6066
31518,6070
31519,6074
31520,6078
31521,6082
31522,6086
31523,6090
31524,6094
31525,6098
31526,6102
31527,6106
31528,6110
31529,6114
31530,6118
31531,6122
31532,6126
31533,6130
31534,6134
31535,6138
31536,6047
31537,6051
31538,6055
31539,6059
31540,6063
31541,6067
31542,6071
31543,6075
31544,6079
31545,6083
31546,6087
31547,6091
31548,6095
31549,6099
31550,6103
31551,6107
31552,6111
31553,6115
31554,6119
31555,6123
31556,6127
31557,6131
31558,6135
31559,6139
31560,6048
31561,6052
31562,6056
31563,6060
31564,6064
31565,6068
31566,6072
31567,6076
31568,6080
31569,6084
31570,6088
31571,6092
31572,6096
31573,6100
31574,6104
31575,6108
31576,6112
31577,6116
31578,6120
31579,6124
31580,6128
31581,6132
31582,6136
31583,6140
31584,6049
31585,6053
31586,6057
31587,6061
31588,6065
31589,6069
31590,6073
31591,6077
31592,6081
31593,6085
31594,6089
31595,6093
31596,6097
31597,6101
31598,6105
31599,6109
31600,6113
31601,6117
31602,6121
31603,6125
31604,6129
31605,6133
31606,6137
31607,6141
31608,6050
31609,6054
31610,6058
31611,6062
31612,6066
31613,6070
31614,6074
31615,6078
31616,6082
31617,6086
31618,6090
31619,6094
31621,6102
31622,6106
31623,6110
31624,6114
31625,6118
31626,6122
31627,6126
31628,6130
31629,6134
31630,6138
31631,6142
31632,6051
31633,6055
31634,6059
31635,6063
31636,6067
31637,6071
31638,6075
31639,6079
31640,6083
31641,6087
31643,6095
31644,6099
31645,6103
31646,6107
31647,6111
31650,6123
31651,6127
31652,6131
31653,6135
31654,6139
31655,6143
31656,6052
31657,6056
31658,6060
31659,6064
31660,6068
31661,6072
31662,6076
31663,6080
31664,6084
31665,6088
31666,6092
31667,6096
31668,6100
31669,6104
31670,6108
31671,6112
31672,6116
31673,6120
31674,6124
31675,6128
31676,6132
31677,6136
31678,6140
31679,6144
31680,6053
31681,6057
31682,6061
31683,6065
31684,6069
31685,6073
31686,6077
31687,6081
31688,6085
31689,6089
31690,6093
31691,6097
31692,6101
31693,6105
31694,6109
31695,6113
31696,6117
31697,6121
31698,6125
31699,6129
31700,6133
31701,6137
31702,6141
31703,6145
31704,6054
31705,6058
31706,6062
31707,6066
31708,6070
31709,6074
31710,6078
31711,6082
31712,6086
31713,6090
31714,6094
31715,6098
31716,6102
31717,6106
31718,6110
31719,6114
31720,6118
31721,6122
31722,6126
31723,6130
31724,6134
31725,6138
31726,6142
31727,6146
31728,6055
31729,6059
31730,6063
31731,6067
31732,6071
31733,6075
31734,6079
31735,6083
31736,6087
31737,6091
31739,6099
31740,6103
31741,6107
31742,6111
31743,6115
31744,6119
31745,6123
31746,6127
31747,6131
31748,6135
31749,6139
31750,6143
31751,6147
31752,6056
31753,6060
31754,6064
31755,6068
31756,6072
31757,6076
31758,6080
31759,6084
31760,6088
31761,6092
31762,6096
31763,6100
31764,6104
31765,6108
31766,6112
31767,6116
31768,6120
31769,6124
31770,6128
31771,6132
31772,6136
31773,6140
31774,6144
31775,6148
31776,6057
31777,6061
31778,6065
31779,6069
31780,6073
31781,6077
31782,6081
31783,6085
31784,6089
31785,6093
31786,6097
31787,6101
31788,6105
31789,6109
31790,6113
31791,6117
31792,6121
31793,6125
31794,6129
31795,6133
31796,6137
31797,6141
31798,6145
31799,6149
31801,6062
31802,6066
31803,6070
31804,6074
31805,6078
31806,6082
31807,6086
31808,6090
31809,6094
31810,6098
31811,6102
31812,6106
31813,6110
31814,6114
31815,6118
31816,6122
31817,6126
31818,6130
31819,6134
31820,6138
31821,6142
31822,6146
31823,6150
31824,6059
31825,6063
31826,6067
31827,6071
31828,6075
31829,6079
31830,6083
31831,6087
31832,6091
31833,6095
31834,6099
31835,6103
31836,6107
31837,6111
31838,6115
31839,6119
31840,6123
31841,6127
31842,6131
31843,6135
31844,6139
31845,6143
31846,6147
31847,6151
31849,6064
31850,6068
31851,6072
31852,6076
31853,6080
31854,6084
31855,6088
